Order,Long,Lat
19046,-73.067245,-36.636737
19045,-73.068712,-36.638203
19044,-73.068712,-36.639083
19043,-73.070472,-36.640844
19042,-73.070472,-36.641724
19041,-73.071645,-36.642897
19040,-73.072525,-36.642897
19039,-73.073699,-36.64407
19038,-73.073699,-36.64495
19037,NA,NA
19036,-73.536319,-36.965
19035,-73.535732,-36.965293
19034,-73.534265,-36.965293
19033,-73.533972,-36.965
19032,-73.533678,-36.96412
19031,-73.534265,-36.963827
19030,-73.535732,-36.963827
19029,-73.536319,-36.96412
19028,-73.536319,-36.965
19027,NA,NA
19026,-73.523704,-36.999909
19025,-73.523704,-36.997562
19024,-73.522824,-36.996682
19023,-73.522824,-36.995802
19022,-73.522238,-36.994922
19021,-73.522238,-36.993455
19020,-73.520477,-36.991695
19019,-73.520477,-36.988468
19018,-73.526345,-36.982601
19017,-73.526345,-36.981721
19016,-73.527225,-36.980841
19015,-73.527225,-36.979081
19014,-73.527811,-36.978494
19013,-73.527811,-36.975854
19012,-73.525465,-36.973507
19011,-73.525465,-36.971747
19010,-73.522824,-36.969107
19009,-73.523411,-36.968814
19008,-73.524291,-36.968814
19007,-73.525171,-36.967934
19006,-73.525758,-36.968814
19005,-73.526638,-36.968814
19004,-73.527518,-36.969694
19003,-73.531625,-36.969694
19002,-73.532505,-36.970574
19001,-73.536612,-36.97028
19000,-73.537199,-36.970867
18999,-73.533678,-36.974094
18998,-73.533972,-36.975854
18997,-73.534265,-36.976148
18996,-73.537492,-36.976148
18995,-73.538665,-36.977614
18994,-73.538665,-36.978201
18993,-73.539252,-36.978788
18992,-73.540132,-36.978788
18991,-73.540426,-36.979081
18990,-73.540426,-36.979961
18989,-73.540719,-36.980548
18988,-73.541599,-36.980548
18987,-73.542186,-36.980841
18986,-73.542186,-36.982601
18985,-73.541599,-36.982895
18984,-73.540719,-36.982895
18983,-73.540426,-36.983188
18982,-73.540426,-36.984068
18981,-73.539546,-36.984948
18980,-73.539546,-36.986708
18979,-73.538665,-36.987588
18978,-73.538665,-36.991695
18977,-73.539252,-36.991989
18976,-73.540132,-36.991989
18975,-73.540426,-36.992575
18974,-73.540426,-36.994922
18973,-73.541306,-36.995802
18972,-73.541306,-36.996682
18971,-73.542186,-36.997562
18970,-73.542186,-36.998443
18969,-73.543066,-36.999029
18968,-73.543066,-36.999909
18967,NA,NA
18966,-73.000067,-36.575425
18965,-73.000067,-36.575425
18964,-73.000947,-36.574545
18963,-73.002414,-36.574545
18962,-73.003,-36.575132
18961,-73.00212,-36.576012
18960,-73.003,-36.576599
18959,-73.003,-36.577479
18958,-73.00212,-36.578359
18957,-73.00212,-36.579239
18956,-73.001827,-36.579532
18955,-73.000067,-36.579532
18954,NA,NA
18953,-73.000067,-36.732957
18952,-73.000067,-36.732957
18951,-73.001827,-36.732957
18950,-73.002414,-36.733837
18949,-73.010921,-36.733837
18948,-73.011801,-36.734717
18947,-73.015028,-36.734717
18946,-73.017668,-36.737064
18945,-73.018255,-36.737064
18944,-73.019135,-36.736184
18943,-73.020015,-36.736184
18942,-73.020895,-36.735304
18941,-73.031749,-36.735304
18940,-73.032629,-36.734717
18939,-73.043483,-36.734717
18938,-73.044363,-36.733837
18937,-73.049057,-36.733837
18936,-73.049937,-36.732957
18935,-73.055804,-36.732957
18934,-73.056684,-36.732077
18933,-73.059324,-36.732077
18932,-73.059911,-36.731197
18931,-73.064311,-36.731197
18930,-73.064898,-36.730317
18929,-73.070179,-36.730317
18928,-73.070765,-36.72973
18927,-73.074285,-36.72973
18926,-73.074872,-36.72885
18925,-73.077512,-36.72885
18924,-73.078392,-36.72797
18923,-73.082499,-36.72797
18922,-73.083379,-36.72709
18921,-73.086606,-36.72709
18920,-73.087486,-36.72621
18919,-73.091593,-36.72621
18918,-73.092473,-36.72533
18917,-73.0957,-36.72533
18916,-73.09658,-36.72445
18915,-73.098341,-36.724743
18914,-73.099221,-36.723863
18913,-73.100981,-36.723863
18912,-73.101567,-36.722983
18911,-73.104208,-36.722983
18910,-73.109195,-36.72797
18909,-73.109488,-36.727676
18908,-73.109488,-36.725916
18907,-73.106261,-36.722396
18906,-73.106261,-36.720929
18905,-73.109488,-36.717409
18904,-73.109781,-36.715942
18903,-73.108315,-36.714475
18902,-73.107435,-36.714769
18901,-73.107141,-36.714182
18900,-73.108021,-36.713302
18899,-73.108021,-36.710075
18898,-73.108315,-36.709488
18897,-73.109195,-36.709488
18896,-73.110368,-36.710955
18895,-73.110368,-36.711835
18894,-73.110955,-36.712129
18893,-73.114475,-36.708315
18892,-73.114475,-36.705088
18891,-73.113888,-36.704208
18890,-73.113888,-36.703328
18889,-73.108901,-36.698341
18888,-73.108901,-36.697461
18887,-73.108021,-36.696581
18886,-73.108021,-36.695994
18885,-73.107141,-36.695114
18884,-73.107141,-36.694234
18883,-73.104208,-36.6913
18882,-73.103034,-36.692474
18881,-73.103914,-36.693354
18880,-73.103914,-36.694234
18879,-73.103328,-36.694527
18878,-73.101861,-36.694527
18877,-73.100981,-36.693647
18876,-73.09746,-36.693647
18875,-73.096287,-36.692474
18874,-73.096287,-36.690714
18873,-73.09658,-36.69042
18872,-73.099221,-36.69042
18871,-73.100101,-36.68954
18870,-73.102447,-36.68954
18869,-73.104501,-36.687487
18868,-73.104501,-36.68338
18867,-73.104208,-36.682793
18866,-73.103328,-36.683673
18865,-73.102447,-36.683673
18864,-73.102154,-36.68338
18863,-73.102154,-36.681033
18862,-73.100394,-36.679273
18861,-73.100394,-36.676633
18860,-73.099514,-36.675753
18859,-73.099514,-36.675166
18858,-73.098047,-36.673406
18857,-73.098047,-36.672526
18856,-73.098927,-36.671646
18855,-73.098047,-36.670766
18854,-73.098047,-36.669299
18853,-73.098634,-36.668419
18852,-73.098927,-36.665779
18851,-73.098047,-36.664899
18850,-73.098047,-36.662552
18849,-73.098634,-36.661672
18848,-73.098634,-36.659912
18847,-73.097754,-36.659325
18846,-73.098047,-36.658445
18845,-73.098927,-36.657565
18844,-73.098634,-36.656685
18843,-73.097167,-36.654925
18842,-73.097167,-36.654338
18841,-73.098634,-36.652578
18840,-73.098634,-36.650818
18839,-73.098047,-36.649937
18838,-73.098047,-36.649057
18837,-73.097167,-36.648471
18836,-73.097167,-36.64495
18835,-73.094527,-36.642604
18834,-73.094527,-36.641724
18833,-73.09394,-36.640844
18832,-73.093647,-36.636737
18831,-73.09306,-36.635856
18830,-73.09306,-36.634976
18829,-73.09218,-36.634096
18828,-73.09218,-36.629989
18827,-73.0913,-36.629109
18826,-73.0913,-36.625882
18825,-73.09218,-36.625002
18824,-73.09218,-36.624122
18823,-73.09306,-36.623242
18822,-73.09306,-36.622656
18821,-73.09658,-36.618842
18820,-73.09746,-36.618842
18819,-73.099221,-36.617082
18818,-73.100101,-36.617082
18817,-73.102447,-36.614735
18816,-73.103328,-36.614735
18815,-73.104208,-36.613855
18814,-73.105088,-36.613855
18813,-73.105968,-36.612975
18812,-73.106554,-36.612975
18811,-73.107435,-36.612095
18810,-73.108315,-36.612095
18809,-73.109195,-36.612975
18808,-73.110075,-36.612975
18807,-73.110955,-36.613855
18806,-73.111835,-36.613855
18805,-73.112422,-36.614735
18804,-73.113302,-36.613855
18803,-73.115062,-36.613855
18802,-73.115942,-36.612975
18801,-73.121809,-36.612975
18800,-73.122102,-36.613268
18799,-73.122102,-36.614148
18798,-73.120342,-36.615908
18797,-73.120342,-36.620895
18796,-73.121222,-36.621775
18795,-73.121222,-36.623242
18794,-73.120342,-36.624122
18793,-73.120342,-36.625002
18792,-73.120929,-36.625589
18791,-73.121809,-36.625589
18790,-73.122102,-36.625882
18789,-73.122102,-36.626763
18788,-73.122982,-36.627643
18787,-73.122982,-36.629109
18786,-73.123862,-36.629989
18785,-73.123862,-36.63175
18784,-73.125036,-36.632923
18783,-73.126796,-36.632923
18782,-73.127383,-36.633803
18781,-73.128263,-36.633803
18780,-73.129143,-36.634683
18779,-73.130903,-36.634683
18778,-73.132076,-36.635856
18777,-73.132076,-36.636737
18776,-73.132663,-36.63703
18775,-73.13325,-36.63703
18774,-73.133836,-36.637617
18773,-73.133836,-36.638497
18772,-73.134716,-36.639083
18771,-73.134716,-36.639963
18770,-73.135303,-36.640844
18769,-73.135303,-36.641724
18768,-73.13413,-36.642897
18767,-73.13325,-36.642897
18766,-73.130316,-36.645831
18765,-73.130316,-36.646711
18764,-73.128849,-36.648471
18763,-73.128849,-36.650818
18762,-73.127969,-36.651698
18761,-73.127969,-36.652578
18760,-73.128849,-36.653458
18759,-73.128849,-36.656685
18758,-73.129729,-36.657565
18757,-73.129729,-36.658445
18756,-73.130023,-36.658738
18755,-73.131783,-36.658738
18754,-73.132663,-36.659618
18753,-73.13501,-36.659618
18752,-73.135597,-36.659912
18751,-73.135597,-36.662552
18750,-73.13501,-36.662845
18749,-73.13413,-36.662845
18748,-73.13325,-36.661965
18747,-73.132956,-36.662552
18746,-73.132956,-36.664312
18745,-73.134716,-36.665779
18744,-73.134716,-36.666659
18743,-73.135303,-36.667539
18742,-73.135303,-36.668419
18741,-73.134716,-36.669299
18740,-73.134716,-36.669886
18739,-73.13589,-36.671352
18738,-73.13677,-36.671352
18737,-73.138237,-36.669592
18736,-73.138823,-36.669886
18735,-73.138823,-36.671646
18734,-73.14029,-36.673406
18733,-73.140584,-36.674286
18732,-73.137943,-36.676633
18731,-73.137943,-36.678393
18730,-73.138237,-36.678686
18729,-73.139997,-36.678686
18728,-73.14117,-36.680153
18727,-73.14117,-36.68162
18726,-73.139703,-36.68338
18725,-73.139703,-36.68514
18724,-73.140877,-36.686313
18723,-73.142637,-36.686313
18722,-73.143517,-36.687194
18721,-73.144104,-36.687194
18720,-73.145571,-36.688367
18719,-73.144104,-36.68954
18718,-73.143224,-36.68954
18717,-73.142637,-36.69042
18716,-73.140877,-36.69042
18715,-73.139703,-36.691594
18714,-73.139703,-36.692474
18713,-73.140877,-36.693647
18712,-73.141757,-36.693061
18711,-73.142637,-36.693061
18710,-73.143224,-36.693647
18709,-73.144104,-36.693647
18708,-73.144984,-36.693061
18707,-73.146744,-36.693061
18706,-73.147037,-36.693354
18705,-73.147037,-36.695114
18704,-73.147624,-36.695407
18703,-73.149091,-36.695407
18702,-73.149971,-36.694527
18701,-73.150558,-36.695114
18700,-73.150558,-36.697461
18699,-73.151731,-36.698634
18698,-73.152611,-36.698634
18697,-73.154665,-36.700688
18696,-73.154665,-36.702448
18695,-73.154958,-36.703035
18694,-73.157598,-36.703035
18693,-73.157891,-36.703328
18692,-73.157891,-36.704208
18691,-73.158478,-36.704501
18690,-73.160825,-36.704501
18689,-73.161412,-36.705088
18688,-73.161412,-36.705968
18687,-73.159652,-36.707435
18686,-73.159945,-36.708022
18685,-73.160825,-36.708022
18684,-73.161705,-36.708902
18683,-73.162585,-36.708902
18682,-73.163759,-36.710075
18681,-73.163759,-36.710955
18680,-73.163465,-36.711249
18679,-73.161705,-36.711249
18678,-73.160825,-36.710369
18677,-73.159945,-36.710369
18676,-73.159652,-36.710955
18675,-73.159652,-36.713302
18674,-73.157598,-36.715356
18673,-73.156718,-36.715356
18672,-73.156425,-36.715942
18671,-73.156425,-36.716529
18670,-73.156718,-36.717116
18669,-73.157598,-36.717116
18668,-73.157891,-36.717409
18667,-73.156718,-36.718876
18666,-73.155838,-36.718876
18665,-73.154078,-36.720343
18664,-73.153198,-36.720343
18663,-73.151731,-36.718876
18662,-73.149971,-36.718876
18661,-73.148797,-36.720049
18660,-73.148797,-36.720929
18659,-73.145864,-36.723863
18658,-73.144984,-36.723863
18657,-73.14381,-36.725036
18656,-73.14381,-36.726796
18655,-73.142637,-36.72797
18654,-73.140877,-36.72797
18653,-73.138823,-36.725916
18652,-73.138823,-36.725036
18651,-73.138237,-36.724743
18650,-73.137357,-36.72533
18649,-73.13413,-36.72533
18648,-73.13325,-36.724743
18647,-73.131783,-36.724743
18646,-73.129729,-36.726796
18645,-73.129729,-36.728263
18644,-73.128849,-36.729143
18643,-73.128849,-36.73589
18642,-73.129729,-36.73677
18641,-73.129729,-36.738237
18640,-73.130316,-36.739117
18639,-73.13061,-36.739997
18638,-73.131196,-36.740877
18637,-73.131196,-36.741757
18636,-73.132076,-36.742637
18635,-73.132076,-36.743224
18634,-73.132956,-36.744104
18633,-73.132956,-36.744984
18632,-73.137063,-36.749091
18631,-73.137063,-36.749971
18630,-73.13765,-36.750558
18629,-73.138237,-36.750558
18628,-73.139117,-36.751145
18627,-73.139997,-36.751145
18626,-73.140877,-36.752025
18625,-73.141757,-36.752025
18624,-73.142637,-36.752905
18623,-73.143517,-36.752905
18622,-73.144104,-36.753785
18621,-73.144984,-36.753785
18620,-73.146744,-36.755545
18619,-73.147624,-36.755545
18618,-73.148504,-36.756132
18617,-73.149091,-36.756425
18616,-73.150851,-36.757892
18615,-73.151731,-36.757892
18614,-73.152611,-36.758772
18613,-73.153198,-36.758772
18612,-73.154078,-36.759652
18611,-73.154958,-36.759652
18610,-73.155838,-36.760532
18609,-73.157598,-36.760532
18608,-73.158478,-36.761412
18607,-73.159065,-36.761412
18606,-73.159945,-36.761999
18605,-73.161705,-36.761999
18604,-73.162585,-36.762879
18603,-73.163465,-36.762879
18602,-73.164052,-36.763759
18601,-73.173439,-36.763759
18600,-73.175493,-36.761706
18599,-73.175493,-36.756718
18598,-73.176666,-36.755545
18597,-73.177546,-36.755545
18596,-73.17784,-36.754958
18595,-73.17784,-36.753198
18594,-73.178426,-36.752905
18593,-73.180773,-36.752905
18592,-73.182533,-36.751145
18591,-73.185173,-36.751145
18590,-73.185467,-36.750851
18589,-73.185467,-36.749971
18588,-73.184587,-36.749091
18587,-73.184587,-36.748211
18586,-73.18576,-36.747038
18585,-73.18664,-36.747038
18584,-73.18752,-36.746158
18583,-73.1884,-36.746158
18582,-73.188694,-36.745864
18581,-73.188694,-36.744984
18580,-73.18928,-36.744691
18579,-73.191627,-36.744691
18578,-73.192214,-36.744984
18577,-73.192214,-36.747625
18576,-73.194561,-36.749971
18575,-73.193387,-36.751145
18574,-73.192507,-36.751145
18573,-73.191921,-36.751731
18572,-73.193387,-36.752905
18571,-73.196028,-36.752905
18570,-73.197494,-36.754665
18569,-73.199254,-36.754665
18568,-73.201308,-36.756718
18567,-73.200721,-36.757012
18566,-73.198374,-36.757012
18565,-73.197788,-36.757599
18564,-73.198081,-36.759065
18563,-73.199254,-36.760532
18562,-73.202481,-36.760532
18561,-73.203361,-36.761412
18560,-73.204241,-36.761412
18559,-73.206002,-36.762879
18558,-73.206588,-36.762879
18557,-73.207175,-36.763466
18556,-73.207175,-36.764052
18555,-73.207468,-36.764639
18554,-73.208348,-36.764639
18553,-73.209522,-36.765812
18552,-73.209522,-36.768453
18551,-73.210109,-36.768746
18550,-73.211869,-36.768746
18549,-73.213042,-36.769919
18548,-73.213042,-36.7708
18547,-73.213335,-36.771386
18546,-73.217442,-36.771386
18545,-73.218029,-36.77168
18544,-73.215389,-36.774026
18543,-73.215389,-36.774906
18542,-73.217149,-36.776667
18541,-73.217149,-36.777547
18540,-73.217442,-36.77784
18539,-73.220083,-36.77784
18538,-73.220376,-36.778427
18537,-73.220376,-36.779307
18536,-73.218909,-36.780774
18535,-73.218616,-36.781654
18534,-73.218322,-36.78224
18533,-73.217442,-36.781947
18532,-73.217149,-36.782534
18531,-73.217149,-36.784294
18530,-73.216562,-36.784587
18529,-73.215096,-36.784587
18528,-73.214216,-36.785467
18527,-73.213335,-36.785467
18526,-73.212455,-36.786347
18525,-73.211575,-36.786347
18524,-73.209228,-36.783707
18523,-73.208348,-36.783707
18522,-73.207468,-36.782827
18521,-73.206588,-36.782827
18520,-73.204241,-36.78048
18519,-73.194267,-36.78048
18518,-73.193681,-36.780774
18517,-73.193681,-36.782534
18516,-73.194561,-36.783414
18515,-73.194561,-36.784881
18514,-73.193387,-36.786347
18513,-73.192507,-36.786347
18512,-73.191627,-36.785467
18511,-73.189867,-36.785467
18510,-73.188694,-36.786641
18509,-73.188694,-36.789281
18508,-73.18576,-36.792214
18507,-73.184293,-36.792214
18506,-73.183707,-36.792508
18505,-73.183707,-36.793388
18504,-73.183413,-36.793681
18503,-73.182533,-36.793681
18502,-73.181653,-36.794561
18501,-73.180773,-36.794561
18500,-73.18048,-36.794855
18499,-73.18224,-36.796615
18498,-73.181947,-36.797495
18497,-73.18136,-36.798375
18496,-73.18136,-36.799255
18495,-73.182827,-36.800722
18494,-73.180773,-36.803068
18493,-73.179893,-36.803068
18492,-73.1796,-36.803362
18491,-73.1796,-36.804242
18490,-73.178426,-36.805415
18489,-73.177546,-36.805415
18488,-73.176373,-36.806589
18487,-73.176373,-36.809229
18486,-73.17784,-36.810989
18485,-73.176666,-36.812162
18484,-73.175199,-36.812162
18483,-73.173733,-36.810989
18482,-73.173733,-36.807469
18481,-73.171679,-36.805415
18480,-73.169919,-36.805415
18479,-73.169626,-36.806002
18478,-73.169626,-36.806589
18477,-73.169332,-36.807175
18476,-73.168452,-36.806295
18475,-73.167572,-36.806295
18474,-73.166692,-36.805415
18473,-73.164932,-36.805415
18472,-73.164052,-36.804535
18471,-73.163465,-36.805415
18470,-73.161705,-36.805415
18469,-73.160825,-36.804535
18468,-73.159945,-36.804535
18467,-73.159065,-36.803655
18466,-73.155838,-36.803655
18465,-73.154958,-36.803068
18464,-73.154078,-36.803068
18463,-73.153491,-36.802188
18462,-73.150851,-36.802188
18461,-73.149971,-36.801308
18460,-73.142637,-36.801308
18459,-73.14205,-36.800722
18458,-73.14205,-36.800135
18457,-73.141757,-36.799548
18456,-73.139117,-36.799548
18455,-73.138237,-36.800428
18454,-73.13677,-36.800428
18453,-73.13589,-36.801308
18452,-73.13413,-36.801308
18451,-73.13325,-36.802188
18450,-73.126796,-36.802188
18449,-73.125916,-36.801308
18448,-73.124156,-36.801308
18447,-73.122396,-36.803068
18446,-73.121809,-36.803068
18445,-73.120929,-36.803655
18444,-73.120049,-36.803655
18443,-73.119169,-36.804535
18442,-73.110075,-36.804535
18441,-73.109195,-36.805415
18440,-73.108315,-36.805415
18439,-73.107435,-36.806295
18438,-73.106554,-36.806295
18437,-73.105968,-36.807175
18436,-73.098341,-36.807175
18435,-73.09746,-36.808056
18434,-73.09658,-36.808056
18433,-73.094527,-36.810109
18432,-73.094527,-36.812456
18431,-73.092473,-36.814509
18430,-73.087486,-36.814509
18429,-73.086606,-36.815389
18428,-73.094234,-36.828884
18427,-73.094527,-36.829177
18426,-73.094527,-36.830057
18425,-73.09746,-36.83035
18424,-73.100101,-36.83035
18423,-73.103328,-36.827124
18422,-73.104208,-36.827124
18421,-73.105088,-36.826243
18420,-73.110075,-36.826243
18419,-73.113302,-36.823017
18418,-73.115942,-36.823017
18417,-73.116235,-36.82243
18416,-73.116235,-36.82155
18415,-73.115942,-36.821256
18414,-73.114182,-36.821256
18413,-73.113888,-36.820963
18412,-73.113888,-36.820083
18411,-73.114182,-36.819496
18410,-73.116822,-36.819496
